id,predicted_price
1771100130,230558.99322854253
1442860160,569834.9412219061
9191200435,521161.7767520904
6788200800,768077.9275654443
1115300070,780962.2929468966
3176600105,522728.91435085784
2770604665,433340.0129057203
5469500580,726822.4541179853
5680000545,421808.209982354
3424089119,509301.878053864
1328300180,387432.85757984663
1773100922,452132.6989654089
4123830480,363219.47634969914
9808610190,725591.167002112
4250200140,350687.12410209625
4217402115,2541274.046738068
3831250350,531838.8584403996
2397101055,704340.8099171056
6817850110,814448.2410110951
7526800200,539569.8112568638
7853370100,794738.5533256341
2523089025,892588.0977305749
9476200680,293780.56574015453
5714200140,532213.5886095086
3575304895,508080.6858091295
263000018,457137.2380916138
8080400177,459825.3464595951
6450304130,323327.80742487597
514500090,406775.60503970506
9477000300,343231.80233383673
853600310,1442889.138131788
1951600240,254019.78078884573
1099900120,432614.91029306885
5323100120,469930.9545778065
1223089016,411718.8333446278
522059172,306275.62532611645
1930300190,600280.2057767682
9542840410,345632.57770979503
8665050530,506403.97863384685
5592900205,394964.7580979268
5450300010,321401.9852122961
2459960030,347170.6381795865
3331500455,664265.4116754857
3432500705,356844.98502233415
3702900165,217322.1488207399
5249803550,395534.7688297426
626049058,429258.7589622273
1788900380,213394.94101135054
8075400360,291992.81137640256
9113200250,616705.5285535126
2738640040,729039.9626010053
7821200307,356855.96186630393
3530440140,362148.96457422426
3582700130,433512.3700743544
9276200569,640599.7918652416
7197800020,455931.6137079043
686200490,374028.07008289784
3501600100,355713.6784606261
6383000690,407127.50021981867
7604400150,288484.5649439264
5249801411,665547.2116431387
2607720420,447985.9077735352
9561100010,368466.62468799384
1796370590,308091.61947522295
4077800593,306006.29418417683
854000165,275495.1383490749
5536100010,422204.5901601251
4188000670,775276.9707784047
31000165,1144687.7249390802
662350050,982307.600158904
4137000280,402591.9342122276
6169901130,812209.1270496228
1953400510,304605.6442646018
7518506716,896476.6391880127
1552520010,303736.0111527645
7955080270,376338.5610141444
9212900100,441459.3792272712
3438500798,292125.88905161776
7899800890,284393.98082278034
4319200605,383116.4079907249
1329300480,451420.3411150035
8935100100,446147.3785101984
5016001260,394824.0145629647
4337600280,312325.89637575764
1446401220,228296.18567583562
7135521530,568410.6793344767
6888900115,281244.7214976376
2413301070,427889.8821373373
345700040,277303.1707317374
5566100145,291009.02510686405
7634800070,355584.2200691275
9346910500,610816.1251058403
3529300060,356797.0486718647
8128600060,1263337.3474986884
8572900275,188950.7972813758
4139420590,1369573.1075521577
9274200322,547604.566478408
1472700200,417607.2337665643
8820903380,409978.5343101651
8563010130,746232.125574775
8965450110,712801.9491804172
9274204230,436781.0470148434
8165501700,448808.2954781537
2193340260,398360.6635237395
1860600290,678798.7100170542
1222000055,199927.4473974585
2492200280,501772.85114011785
2488200455,439257.41698533297
809001520,583670.5416700536
1796361140,300605.5520486767
6398000011,926262.9712598275
6813600365,491358.44003027695
7504100920,820331.3236136814
8835770330,838766.7608957433
524059322,674181.5617195554
4307330280,394607.9186990522
1245002952,768141.3438854689
2021069059,325852.35459520237
5700000595,565246.2879434883
3629970930,809321.5855232116
3336002215,306050.1445166909
5100401060,514067.7966597455
3278600750,342976.2190776116
1126069045,1416322.4096853011
7568700175,266816.34698852425
452001475,454889.4237045235
9283800230,521174.4437327502
1737300130,643390.3122970947
6189600040,308634.19475433044
3679400025,536041.8398127472
1096100010,287327.43306240765
9513900050,296316.7343967942
5452800645,574154.2001493329
273800100,322305.4776748384
7228500037,409739.9792315102
808300090,465486.6070170843
2493200215,619044.8015711508
5035300255,604988.0990725107
3380900160,300159.96429659345
3630000130,431411.47421176237
7300400670,359601.84102853737
6798100070,267668.52812657104
8078400010,419382.7173507756
5566100060,310850.6411222493
2768200212,458567.0844921241
4035900060,514716.8682323958
9460000110,450470.45707636204
7199320190,405991.536986828
2225039081,370559.5218318643
9512200050,956975.4785155007
2634500085,299335.17922077066
3654800200,298517.37765607715
2724079090,1290475.2474024182
2597520720,656808.6849655559
3034200426,345364.2953461268
984000130,334364.2753970238
7852020670,460339.23640441993
7923500060,578736.1167816051
2310030510,388069.5101793986
2205500540,315606.3728795369
2493200015,557312.8976218093
7853361420,495688.79957223195
5652600605,438506.08629079204
5285200020,399529.27550536423
9406530150,428817.0386328718
5706300020,372332.05471656326
3278602490,469543.0903064971
7197000100,429845.63594469597
4447300008,509242.2027550321
7899800045,357233.69052757125
9250900095,313888.51928541926
9268851740,552559.4827267574
8682261440,537960.7066397504
7284900385,809377.4580727437
8079040300,434870.495863671
2225300585,346243.594323602
3223039013,372708.6484430803
2013801350,320265.507149193
4055701110,830728.0816380801
3578401770,392833.2602738321
4046500720,530330.9718842575
6145601745,357665.80804695457
5207200195,451900.7585585103
1972201856,380046.6682408265
7212680080,323989.81077952514
7277100510,632140.4087983132
522079022,517941.80779146176
5605000440,609881.3715170609
6632300230,299199.15245661186
8815400165,628057.7488237541
6708200320,513200.6677939773
2426059076,552643.6042250554
3260200200,350159.542331588
2770601741,415409.37375808693
4338800500,246282.56440075947
9201000320,728551.0603872137
7655900038,281950.0988484512
3625059140,554413.1799463285
4222310010,288339.13792135887
2114700115,459190.70954689075
3291800710,378788.914862862
9406590010,684275.7567881973
3025059124,1546351.594576832
7972601250,497023.3024598245
930000470,799466.8851904614
6690500060,415047.30889376736
16000015,241141.99695962627
5693501102,449015.8226534226
8079040490,412208.0260889026
7225000155,430318.1609776251
8819900170,751966.2946070551
7972601270,362542.5664741846
1224069074,769571.1103219276
5126900321,377665.3204497314
3438501860,373285.41745740804
2822069080,507953.5548678469
1656600310,619466.2964715874
3856900507,1164318.6377756048
1626069139,452396.67195927416
2524049257,1278851.143938784
3904960150,387138.6051085803
7214820610,470568.52985335
7977201845,505997.1800292273
2428100080,807451.4736787468
2202500135,294203.32195093523
1523550220,569028.5270622667
2313900610,327547.0284427288
4123840050,432110.5011741933
2125059124,990055.7206400181
1225039067,433993.9482258269
6431500283,434236.8609284393
2473380010,335565.2330752944
5694501195,373804.60285045655
2881700046,308810.0871604194
6837820330,438372.1368296255
2337300370,254267.93265357465
3876540630,285805.03480949294
626059317,351457.042741554
3374500520,642934.6286119941
7228501903,319351.56273781706
4019300051,580066.3397117911
4232902615,500879.11718349333
3546000090,308135.4597840748
8127700215,706544.8226025242
3438501100,403263.4232741452
1769600066,607001.3783478639
8146100610,271766.0037367433
3052700695,463456.1288950224
7954310210,635169.2205372187
3761700053,1677603.5159700674
1320069179,403607.93867251056
1331900410,782807.8207908685
7303100210,344795.97476892505
2464400285,462933.2832786657
6163901150,308910.8294481701
8955800045,606213.072727314
2314300200,439951.3543536499
9528104360,332210.7521189247
4177100005,511625.8058445662
8856960260,340621.43230861635
1828001220,506760.0432805992
3066400710,671587.3470186469
624110610,1007384.2028190348
4040800260,265730.2370961439
5019500215,438745.8105495053
2481630180,1220063.1792410475
7203170190,473611.77739771333
510001280,695066.0747371877
9430110120,539476.0417059194
1565950030,360836.1707306451
9828202255,797877.1713017491
3878900270,670896.9454624279
8091600080,241479.89901637085
1112000035,413101.972300709
2228900270,302923.65713444684
6648701740,439551.10772661667
1245003740,421214.7285986737
2174503441,340728.9696769781
7708250010,366302.28977717296
6072300110,537413.9250452246
2329800140,300198.8948734288
1494300040,431628.5059029163
3832050130,334435.30283463444
7203100730,861014.8309398228
7199330170,339533.8297333415
7785000220,649264.2811171272
1250201175,432608.1354979357
4054500180,1133916.7991225158
7905200061,444146.16764448123
3751604895,257248.86080554908
5220300140,178362.18482319944
3323059027,369477.28855770925
8651611980,823428.0664551856
8673400190,457878.8037509618
1668500100,764950.4878593521
1023059365,647008.346804095
3308030060,535927.1055344201
4232400860,675423.9917234255
2144800615,308635.13316889934
1568100920,1272846.1611876928
9406510040,633630.8685620624
2923049421,448141.1825328359
1051000040,708674.9565851197
2077700042,484933.51475606347
9423800030,232450.9803290631
9818700455,664097.0378766294
7133300675,289553.09170121053
4113800550,574314.1750909903
5553300375,1375678.1726111758
2025701530,320622.6478549753
7942601155,414806.4566658218
7524300020,399432.94676340703
2520069100,367276.78256019193
5412300410,271071.34830715216
7504110760,910501.0103437583
2594200350,321667.5409652684
2722059013,312733.3377112601
8078430480,418205.7928921465
1423069162,508792.7776889642
8856001090,222131.1420646118
7000100631,491676.5710942084
4222200280,310000.759929737
7971300050,450289.6931607667
2009001600,338022.1058922664
6619910140,548034.6216585923
2877100985,533014.4905322073
1196000007,494066.5137412512
1330850130,779753.4107078369
6664900410,340264.3899929724
1231001110,337483.66304123163
9235900030,346215.8851044833
9407101840,329189.9406665819
9523103001,360973.94839745
2149800278,548771.7224516276
7234601198,634699.0001784838
9476700035,456035.57542887394
9297301065,740095.8625538996
518500700,900621.8099118145
7843500090,432164.6713366591
6056110780,331916.18581494084
2345700260,503250.91906522494
3509600070,262039.35082508432
1431700280,403052.06427698815
1623049174,313528.6556120779
3024089049,353607.54217111226
7853340450,459528.22639703425
7732410360,738843.3107575598
1446800995,366009.0850178066
2946000285,267277.9138661721
425079100,489204.16410553106
3876313040,413953.41503290745
1762600260,861706.2894216592
1925069121,744704.1262719495
7443000480,760626.7443121863
7820000015,291830.42243069044
4027701253,456623.7272375613
2826049165,294628.4877893665
5426300060,488149.1924526024
1278000210,221573.16470911136
923000270,299274.9125570473
7657600005,288930.95241950575
3024079057,337176.03147509194
3276180020,362866.7066376598
7304300760,222674.27986106966
3908100020,424952.31711458013
8835400805,616806.9291869944
4051150070,448307.0717319216
3904930530,434115.43780332536
6163900971,341197.93569835013
7942600310,406081.43760876055
4365700330,230220.10959510872
423059207,343565.4750595075
3992700265,235863.3263095803
7177300090,425052.6313925692
2540820010,515442.1806910074
5700002510,796367.4185012898
5201000030,489547.3283100161
7631800015,2079301.6919952347
2922702965,664921.3091034497
1525059198,792132.119292871
1245003160,470172.87872049754
3810000455,370775.77966513607
7855600080,564358.3906964851
5701500030,996392.174841297
7504020400,582333.1906953806
1402600570,394145.9950683005
7575610760,391700.0519644261
8731990370,632132.2771641057
5021900090,535734.7848186494
290000075,390157.92691868095
2841500010,472487.50174361654
3955900830,412482.0664239553
7852110140,436838.14039329224
1311400350,384442.56683906005
7773800015,561106.646442977
4123400320,407880.65039540763
2725069157,780120.86280897
666000143,646948.9514909219
5101408678,363779.9585222219
6371000026,381250.027386688
2024059084,511319.2802644583
7283900036,308808.57111048937
8881900230,603392.8952177676
3959400135,480234.8635772576
7696610270,303357.55362264445
1689400150,696588.8323107456
5103900015,430538.5829200499
1441000350,680416.0919848094
5101408735,367854.3718908449
3126059027,1683954.1439981798
2320069014,547740.6198381659
9541600015,441545.52473104064
8682320420,552339.8713426528
1562200090,536203.8159753879
3395070980,614204.0063014185
7349600230,298875.37936634757
522049122,297962.4758991308
869700060,387567.7400950698
811000055,947284.6700840201
1221059176,439576.2008239618
1523059103,506351.60092114034
2025760210,1144171.7282387274
9218400088,352443.728122711
8682292020,471671.06066041935
2623089135,463891.2644245017
3758900259,965219.2142550695
524069049,481026.9231752863
3121500150,802543.0931602397
5581400080,786429.4552046657
8087800020,305715.0675063464
4070700290,672100.0398299111
3296000170,545862.2113053406
9238500040,479103.93299821124
2744600040,281807.5546493082
6813600380,537144.4228621876
6140100150,365827.6743191704
2201500555,301586.0289706878
2600110250,562270.6926704491
4337000275,179998.54105741583
1186000150,538255.9245323925
1972201963,444998.3290976933
1105000745,300664.58384617337
2887700560,629363.4595729576
4039700080,572858.7589697869
522049104,381815.6768897768
4202400078,411683.8909466133
7520000695,209368.88060468956
7714000310,576220.2411852886
4319200060,488217.7399190358
8624700015,655964.8278893349
5104520610,332102.7874072527
2354300845,314667.71203939914
3824100291,506958.0388748086
6151800612,255682.9551030894
5454200080,742603.5758149063
6413600290,401872.64429204696
2131200065,290065.78323802765
1459920010,434796.80995011126
50300090,490794.6939565293
2326300090,536038.4695457442
7714000070,576220.2411852886
3630180500,1180683.4783929612
1727850340,858659.499172701
8691430330,1165073.2151321126
2310030390,421501.5350550611
5561400610,752426.4663683483
7010701016,488039.9737101344
7883605915,326563.6866120798
1282300995,360946.64126929914
4040700310,365114.0792655047
3353400435,302327.47001723206
2143701015,641287.3951824043
255450020,422478.40088231885
1020069017,326241.16598323814
4038200120,378147.72221767023
9284801100,315185.9922828495
1965200075,446683.2502128755
847100047,527150.9966517672
4038700720,360678.83570123604
6815100085,645136.5482324904
2508000020,187058.31062918497
255520180,879428.578679534
6822100750,409528.99106779526
869700050,434601.13922882575
1775801405,479109.24044992897
6600400090,301280.933397779
7202330270,360555.8368475981
1683400165,988812.0304810777
2625069070,933234.1765652274
7625702440,483878.4064699138
3388000640,298060.72558042087
1899400365,268977.76163076964
6899990200,1047790.1040273536
5569700020,1086522.1733179903
986000045,404686.04398867005
3293700221,277076.7723632445
3764800250,272521.3570125524
2291400566,283156.0554295882
4219401236,1146826.8088463342
4239400840,186767.53878557237
7211400990,345917.3275519559
7696500280,316879.7535769872
7215721070,442274.41038189037
3204850140,479740.02802451176
4322200220,629299.0321851332
2566300100,621374.6856071991
1944900090,298128.60772779887
6648500390,430267.3654925892
7385300020,587181.4500507535
1704900135,407281.51828921726
2877100655,688451.506614128
2726079098,613070.6242871233
7625703800,340598.5906065519
318300040,925160.1339778841
7922800190,395996.08592431794
2023049361,331195.62608227105
8946400210,441910.856706377
6071600450,450186.60791518015
4343800100,322448.6055844807
1443300140,481621.4537131856
1024039001,564156.0143099522
2767704860,419585.77295641106
7234600851,608184.3182708326
644200065,581962.5031043331
7784400035,752270.5877290823
3826000560,284100.24206870765
9272202260,449966.74836195906
263000253,454436.6529391446
3621059043,724155.2342078548
240000130,645038.5992582495
1352300120,357759.24663021474
7849200861,254116.74673067423
2487700130,401184.833868693
1796100140,351271.48689523106
7234601221,430587.21348816465
8651710190,399427.61429558776
2916200091,454837.08024379925
1232000915,408437.7003606502
1545801970,374217.4618678439
3211200420,271856.9563057682
7686204675,241328.1217723047
3141600210,265203.421402921
3959401284,593117.4800000531
2113700825,392050.7740251209
3876000710,323436.8773170147
522069022,513440.3263118252
3214200070,366033.9159990011
1221039156,461748.88619673724
259600790,302418.90778874536
785000040,313868.24731330725
8138870470,475836.54891274223
2596300035,320339.5921479408
540100057,957010.6606392299
3073500045,506461.6372318327
5363200266,340252.2468680344
8682261650,481678.26534138725
3224510080,808828.650827569
3211270160,588748.4927865189
9269200520,158801.625425603
293810190,411199.38467500184
4197400043,427254.3378447158
3026079031,353122.7627359934
5332200405,844008.5728969402
2473411210,407763.6388521582
9268200315,371780.45472316025
8123500050,478769.3688373892
3221069091,582473.0168791672
2485000165,526318.2995522172
4058800215,643765.6445572638
1926059039,759761.2002829099
2533300680,784202.669544159
3343903640,355944.42194768786
5700003705,1010916.0349474052
2023049372,697901.68258939
4058800830,679721.9736252573
3333002302,417713.1210965951
2944500340,418973.68018358125
1982200790,408424.79453029856
8929000270,502236.8002330235
8122101440,246963.6343707078
7525530470,777389.4291638872
9332800020,465226.0525227069
3878900525,390807.9516759338
5420300210,328754.77146530984
9232900165,307638.25260909036
6414100026,317633.40870435274
3013300660,1031103.6487961841
7954300120,532495.8150608782
1081200360,402273.20792264363
2877102345,470033.71151554916
2202500255,282754.27465059265
7984400050,299694.2174147955
9558020380,587883.2270802844
7812801850,295832.77739348455
8944460020,529414.9428005634
2306400040,491725.1059744429
8649400410,344035.43275611696
7889602020,316967.1668771029
2041000025,355695.3860331242
871001484,485561.7193636095
2767602141,491667.49689774757
3630180470,775152.6298949781
2769602140,404115.90076975134
2473250280,386408.98054795613
5422560660,365842.38606504566
3756600240,264826.25498980685
8651600160,551953.8415463687
7202300540,905875.1257055933
8961950250,683559.6752957158
3303000130,439261.52076180483
798000062,329320.94599084987
1695900150,745085.7848759787
1604730150,482615.1721989912
4136930310,546405.483201598
8835401250,1350824.7824970614
8665900328,343148.8979678452
9262800255,330260.55325502646
1853080570,743429.8056206834
5556300114,940544.6225362273
9517200290,408398.72631617944
4037200295,315892.78742578014
7417100123,369075.05510769476
2620069077,218973.4276348504
7922720040,556598.1168412763
558100090,506048.0736737556
257000037,341601.06841962424
3319500385,392196.51642463874
9297301520,345760.6002302251
3580900090,273049.34507616516
1321039076,214291.2104200382
7227801581,288297.3468818304
9407001620,287290.8059509389
2130400150,284156.1308314528
2312400200,328331.83416862803
4046700210,303478.0609700726
1193000480,760252.6134954637
1492800296,449536.5266717874
3013300017,362101.4096668893
3630240140,733349.834677969
1049010390,360034.6565569695
9320900420,195368.86111325826
4315700060,378959.605287657
2591010290,401956.53311368544
323089085,586883.1686630049
6600400270,252091.0522669316
2919701105,419218.1355066406
7202360670,867169.988304085
8927600100,515108.166317516
3211700045,551989.77889269
4027701326,494572.09875310934
1601600195,273861.17435367807
7853280350,1046898.3425348704
3629970130,623471.2066937565
7203120020,733164.1531988928
9542900190,301926.34346021304
8035350120,554974.0616845067
1238501184,879902.58066657
251200240,420850.39680598263
8945300200,226512.44131233625
2162000160,830545.2908976397
5466310060,379622.1959854713
1239400064,605579.2549212998
5205000020,464392.0795153235
1720800305,656525.6468181986
7280300375,603350.3073743246
2095800400,424365.3853694091
7852010950,430231.31048604724
1428001160,561161.4151862747
9528104910,487760.91572398815
8644210470,905463.9389475485
7923300310,324176.52147789433
254000100,733884.9711944411
1931300688,430793.05317754106
7007700030,405873.65648889344
422049178,255459.09748555836
422069067,418331.04548628733
2923049393,421518.80070116854
930000305,383954.36796588014
2461900448,480580.1122748562
2610100020,253566.1847344469
2895550050,329759.12518041243
7701700040,312686.3536316026
2460900020,510006.70152483234
9827700105,686642.1089340448
1005000240,388787.6450891553
7200001254,437088.1122258171
866400040,526223.3909951943
305000170,541171.1546180502
2260800110,824329.8222984936
3442000127,657956.5737477863
5253300437,392069.5145978167
7576700150,739012.1702127005
5469501410,891886.3229777813
5104531120,1296221.1024458695
723049434,301028.31933524174
622069006,1752873.3234332937
2517101200,350390.5951223655
8159620160,324633.283694909
5561300640,502292.84263105097
3317010130,289382.78934186423
4364200250,333342.2019485873
8732300060,603577.0694696545
5603700025,665935.6355109815
3585900190,1492648.1490221103
3996900575,216399.44708111658
8731801260,338364.9806274843
3810000860,416519.85197451874
5700003585,1944895.9456182984
6332000050,380361.76751765906
9286100250,458361.02491193835
9471201110,705049.3615791695
9290800050,683495.8626995606
7300200400,581563.9319573519
526069024,945034.9448974393
1454600156,1358917.7417680994
3904980360,413889.5587808005
2626119062,323704.1118049287
8651730290,345064.5673071228
7611200195,597511.4631763796
1919800260,569020.3077965652
6632900354,237776.20663702357
3972900195,289899.55892897
5151600170,552191.3142346095
7016000440,458623.7814176709
871000435,667355.738815573
9578060540,421480.6636411303
2332700060,591035.8601599602
766000240,376219.0783062001
4363700200,252697.762922188
7100000250,299381.8297990021
2781250560,298571.9453649515
2781250100,469648.2697977524
5419800220,333917.2272983998
7147600245,305617.73666279396
2926069083,948705.7678998755
6189200125,541206.7848789417
9542830160,324553.09669302334
5152200020,432639.47072905954
9412900045,570662.4655994424
6600410480,223985.92374005422
6979970080,604279.1271557709
5636010280,330781.7494657251
1732801300,601388.2693867316
5561401530,609244.2718275954
9578500510,465643.285683281
7304300906,227367.0975965299
1223089077,628014.3853340208
721049207,355697.1156184548
8691330310,899132.6602544765
1523069204,412329.89432477864
3188100105,441942.8456493713
6608500290,295231.9847469623
2891400410,371495.15295614424
7663700551,261523.25670342636
5413200140,295478.27433302737
425069139,565684.1089919254
6713700155,310881.0429350616
2767603505,424641.19243381923
7789000080,234071.95790859533
9211500620,321814.64092748356
3750604417,274270.99890088046
7922800320,488517.7682751313
1471620240,390770.4682841152
2222059052,430772.2906231505
9551200270,799998.8238178632
2767603160,440669.5521926419
9406710060,428919.2874340815
8929000250,433652.9878462853
5538300120,376762.97928771394
2223069120,490009.2677121603
1652500060,1223054.971621646
8564500240,327667.5963233615
3629700120,570668.9118499568
3943600070,418789.07976678794
4171200025,370230.88866238244
2425049063,2430797.08940726
9828701650,324548.60672621103
3581000340,300463.8044888354
8100900015,381134.77825714234
2125059161,1047606.6860509879
304000380,283038.6710342412
8146200070,1096121.5793891908
686530170,475725.5993560768
2917200645,433492.0478087729
9547200530,771496.3011633693
2122059199,520689.61175809486
1150000740,669944.6512598561
5706200060,304481.3149747916
9265410010,313490.803277766
4083800555,446265.88678903814
6152900332,291833.04709077405
2520900301,324200.0929929586
9828200790,417304.0294981588
1657530180,335905.7060342392
7471900045,338175.14562463074
9828200460,343333.6006588422
1775900140,400872.61138014105
6139800430,490746.9506739994
7214400005,416493.05195901054
5332200026,459959.507762355
9510970300,628435.8758494074
2540830020,346887.0503339582
3392100140,227387.51597020763
1326069191,305792.2018144115
2125059112,1010106.5856154704
859000022,476541.03938082873
8854100350,682668.4270538985
121059007,275998.43161927006
7977201707,571114.3131257884
3859900060,2326124.332733201
8815400735,681365.8811804372
705700530,368512.2771773733
6600780130,520464.9204333744
6378500105,350272.9844944259
8143000310,392367.0230068972
2877102330,524147.7748951302
3526039074,425545.2985685495
2115510300,384239.2857774698
3024059014,1514098.3671901682
2141330360,445572.3159355847
546000400,426052.44563768274
2071500011,399644.97102557385
7972000240,301794.89864867943
7016200460,457105.04273411795
6204200180,365234.6670286483
1552100135,584688.3986126675
88000173,503480.2741888333
2581900235,605175.1571552997
9211500560,348817.0045864691
621069218,497330.55503293715
1321970240,424034.4363963128
798000630,340611.607771192
421000285,267971.609453501
2824600180,837903.2366049074
3832051140,448653.27500553045
1237500105,518872.9707637522
8802400906,316356.63561572426
3166900270,525832.7771427436
3682000060,545283.8514021095
5469700020,364019.7203148033
